#(V05.02.04C) EGD Point List Report for PTT_1609256_59_T1,,,,,,,,,,,,,,,,,,
Entry No,Variable,Point Name,Point Offset,Direction,Data Type,CIMPLICITY Resource,Units,Producer ID,Period(ms),Exchange Name,Destination,Description,Alias,Second Language Description,Path,Format Specification,,
3169,tgbb_a,EGD.ProducedPages.AnalogOUT.Exchange7.Point_69,07.0240.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Transfer gearbox sump B temperature sensor A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tgbb_a,TC,,
3170,A26SD,EGD.ProducedPages.AnalogOUT.Exchange7.Point_68,07.0236.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Starting device clutch sump selected temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A26SD,TC,,
3171,TLUBSEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_67,07.0232.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Synthetic lube oil supply selected temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TLUBSEL,TC,,
3172,A4EH1_ON,EGD.ProducedPages.AnalogOUT.Exchange7.Point_66,07.0228.0,ReadOnly,REAL,,min,1701122220,160,Exchange7,172.16.111.255,Seal Gas Heater #1 ON command time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A4EH1_ON,MIN,,
3173,KLTOT,EGD.ProducedPages.AnalogOUT.Exchange7.Point_65,07.0224.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Synthetic oil tank temperature Diff Limit,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:KLTOT,TC_DIF,,
3174,A63MQV_W,EGD.ProducedPages.AnalogOUT.Exchange7.Point_64,07.0220.0,ReadOnly,REAL,,mmH2O,1701122220,160,Exchange7,172.16.111.255,Mineral oil tank pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A63MQV_W,,,
3175,A63ST_W,EGD.ProducedPages.AnalogOUT.Exchange7.Point_63,07.0216.0,ReadOnly,REAL,,psig,1701122220,160,Exchange7,172.16.111.255,Proc.Compr.Seal tertiary line pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A63ST_W,PRESSG,,
3176,tptjb2_b,EGD.ProducedPages.AnalogOUT.Exchange7.Point_62,07.0212.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT thrust journal bearing #2 temperature sensor B,C_001A_TE_213_34,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tptjb2_b,TC,,
3177,T4QFCM,EGD.ProducedPages.AnalogOUT.Exchange7.Point_61,07.0208.0,ReadOnly,REAL,,min,1701122220,160,Exchange7,172.16.111.255,Lube oil cooler request timer after flame out,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:T4QFCM,MIN,,
3178,A63SGD_W,EGD.ProducedPages.AnalogOUT.Exchange7.Point_60,07.0204.0,ReadOnly,REAL,,psig,1701122220,160,Exchange7,172.16.111.255,Proc.Compr.seal Vent/Balan.line diff.pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A63SGD_W,PRESSG,,
3179,tgba_a,EGD.ProducedPages.AnalogOUT.Exchange7.Point_103,07.0376.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Transfer gearbox sump A temperature sensor A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tgba_a,TC,,
3180,WFPILM,EGD.ProducedPages.AnalogOUT.Exchange7.Point_187,07.0712.0,ReadOnly,REAL,,,1701122220,160,Exchange7,172.16.111.255,calculated corrected pilot ring fuel flow,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:WFPILM,,,
3181,TFLOTRTR,EGD.ProducedPages.AnalogOUT.Exchange7.Point_78,07.0276.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Tflame transition outer ring bias,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TFLOTRTR,TC,,
3182,WFLBO,EGD.ProducedPages.AnalogOUT.Exchange7.Point_79,07.0280.0,ReadOnly,REAL,,lb/hr,1701122220,160,Exchange7,172.16.111.255,min fuel flow demand,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:WFLBO,PPH,,
3183,A63QV_W,EGD.ProducedPages.AnalogOUT.Exchange7.Point_76,07.0268.0,ReadOnly,REAL,,mmH2O,1701122220,160,Exchange7,172.16.111.255,Synthetic oil tank pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A63QV_W,,,
3184,C62HR,EGD.ProducedPages.AnalogOUT.Exchange7.Point_77,07.0272.0,ReadOnly,REAL,,hr,1701122220,160,Exchange7,172.16.111.255,ACTAUL BARRING HOURS,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:C62HR,HOURS,,
3185,chpc,EGD.ProducedPages.AnalogOUT.Exchange7.Point_74,07.0260.0,ReadOnly,REAL,,Ohm,1701122220,160,Exchange7,172.16.111.255,Scavenge sump C chip detector,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:chpc,OHMS,,
3186,tagb_b,EGD.ProducedPages.AnalogOUT.Exchange7.Point_75,07.0264.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Transfer gearbox temperature sensor B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tagb_b,TC,,
3187,A33SRAMP,EGD.ProducedPages.AnalogOUT.Exchange7.Point_72,07.0252.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,Starting device swashplate ramp control signal,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A33SRAMP,PCT,,
3188,T8SEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_73,07.0256.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT exhaust duct selected temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:T8SEL,TC,,
3189,tlub_a,EGD.ProducedPages.AnalogOUT.Exchange7.Point_70,07.0244.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Synthetic lube oil supply temperature sensor A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tlub_a,TC,,
3190,gfmvposcmd_A,EGD.ProducedPages.AnalogOUT.Exchange7.Point_71,07.0248.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,Fuel gas metering valve A position demand,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:gfmvposcmd_A,PCT,,
3191,ws2ai_a,EGD.ProducedPages.AnalogOUT.Exchange7.Point_238,07.0916.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT 2nd stage wheelspace AI temperature. sensor A,C_001A_TE_215_1,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:ws2ai_a,TC,,
3192,A63SGBL1_W,EGD.ProducedPages.AnalogOUT.Exchange7.Point_239,07.0920.0,ReadOnly,REAL,,psig,1701122220,160,Exchange7,172.16.111.255,COMP. BALANCING DRUM PRESSURE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A63SGBL1_W,PRESSG,,
3193,t8b,EGD.ProducedPages.AnalogOUT.Exchange7.Point_230,07.0884.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT exhaust duct temperature sensor B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:t8b,TC,,
3194,PPDA_28V_1_R,EGD.ProducedPages.AnalogOUT.Exchange7.Point_231,07.0888.0,ReadOnly,REAL,,Vdc,1701122220,160,Exchange7,172.16.111.255,PPDA <R> 28Vdc source - RIO,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:PPDA_28V_1_R,VDC,,
3195,TPTCASEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_232,07.0892.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Power turbine cooling air selected temperature,C_001A_TIT_240,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TPTCASEL,TC,,
3196,CDP_POS_DMD,EGD.ProducedPages.AnalogOUT.Exchange7.Point_233,07.0896.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,CDP position demand to VSVO,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:CDP_POS_DMD,PCT,,
3197,tgbc_b,EGD.ProducedPages.AnalogOUT.Exchange7.Point_234,07.0900.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Transfer gearbox sump C temperature sensor B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tgbc_b,TC,,
3198,chptgb,EGD.ProducedPages.AnalogOUT.Exchange7.Point_235,07.0904.0,ReadOnly,REAL,,Ohm,1701122220,160,Exchange7,172.16.111.255,Transfer gear box chip detector,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:chptgb,OHMS,,
3199,C62CD,EGD.ProducedPages.AnalogOUT.Exchange7.Point_236,07.0908.0,ReadOnly,REAL,,hr,1701122220,160,Exchange7,172.16.111.255,Cooldown actual time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:C62CD,HOURS,,
3200,A60SGA,EGD.ProducedPages.AnalogOUT.Exchange7.Point_237,07.0912.0,ReadOnly,REAL,,m3/h,1701122220,160,Exchange7,172.16.111.255,Proc.Compr.seal balancing line DE Flow,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A60SGA,,,
3201,WFNOZINRFF,EGD.ProducedPages.AnalogOUT.Exchange7.Point_119,07.0440.0,ReadOnly,REAL,,nd,1701122220,160,Exchange7,172.16.111.255,Inner Ring Fuel Flow Scalar,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:WFNOZINRFF,N_D,,
3202,NGGRAWSEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_118,07.0436.0,ReadOnly,REAL,,rpm,1701122220,160,Exchange7,172.16.111.255,Selected value of NGG raw speed sensors,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:NGGRAWSEL,RPM,,
3203,DWB36PCT,EGD.ProducedPages.AnalogOUT.Exchange7.Point_81,07.0288.0,ReadOnly,REAL,,,1701122220,160,Exchange7,172.16.111.255,100.0*(DWB36/DWB36MAX),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:DWB36PCT,,,
3204,TABALI,EGD.ProducedPages.AnalogOUT.Exchange7.Point_80,07.0284.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,acoustic/blowout adder to inner,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TABALI,TC,,
3205,AT2MNSEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_83,07.0296.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,LP Compressor inlet temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:AT2MNSEL,TC,,
3206,TFLODFS,EGD.ProducedPages.AnalogOUT.Exchange7.Point_82,07.0292.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,F_TFLODF Rolling Avg over 5 sec.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TFLODFS,TC,,
3207,TPTATB_SEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_85,07.0304.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT thrust bearing active side selected temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TPTATB_SEL,TC,,
3208,A33SDX,EGD.ProducedPages.AnalogOUT.Exchange7.Point_111,07.0408.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,Starting device swashplate control signal,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A33SDX,PCT,,
3209,A2SD,EGD.ProducedPages.AnalogOUT.Exchange7.Point_87,07.0312.0,ReadOnly,DINT,,,1701122220,160,Exchange7,172.16.111.255,Starting device state,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A2SD,,,
3210,TPTJB2_SEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_86,07.0308.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT thrust journal bearing #2 selected temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TPTJB2_SEL,TC,,
3211,PLUBFSEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_89,07.0320.0,ReadOnly,REAL,,psid,1701122220,160,Exchange7,172.16.111.255,Synt lube oil supply filter selected diff. Press,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:PLUBFSEL,PRESSD,,
3212,a33sg,EGD.ProducedPages.AnalogOUT.Exchange7.Point_115,07.0424.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,Proc.compr. seal buffer gas control valve feedback,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:a33sg,PCT,,
3213,HWIN_PGASA,EGD.ProducedPages.AnalogOUT.Exchange7.Point_114,07.0420.0,ReadOnly,REAL,,psig,1701122220,160,Exchange7,172.16.111.255,Fuel gas supply pressure sensor value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:HWIN_PGASA,PRESSG,,
3214,PS3PRX,EGD.ProducedPages.AnalogOUT.Exchange7.Point_117,07.0432.0,ReadOnly,REAL,,lb/hr,1701122220,160,Exchange7,172.16.111.255,max PS3 regulator output,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:PS3PRX,PPH,,
3215,pluba,EGD.ProducedPages.AnalogOUT.Exchange7.Point_116,07.0428.0,ReadOnly,REAL,,psig,1701122220,160,Exchange7,172.16.111.255,Synthetic lube oil supply pressure A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:pluba,PRESSG,,
3216,P3EST,EGD.ProducedPages.AnalogOUT.Exchange7.Point_191,07.0728.0,ReadOnly,REAL,,psia,1701122220,160,Exchange7,172.16.111.255,estimated pressure at station 3,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:P3EST,PRESSA,,
3217,WFGMPF,EGD.ProducedPages.AnalogOUT.Exchange7.Point_108,07.0396.0,ReadOnly,REAL,,,1701122220,160,Exchange7,172.16.111.255,Calculated pilot FMV flow,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:WFGMPF,,,
3218,a20sg,EGD.ProducedPages.AnalogOUT.Exchange7.Point_109,07.0400.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,Proc.compr. seal buffer gas control valve command,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:a20sg,PCT,,
3219,tptjb2_a,EGD.ProducedPages.AnalogOUT.Exchange7.Point_90,07.0324.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT thrust journal bearing #2 temperature sensor A,C_001A_TE_213_12,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tptjb2_a,TC,,
3220,HR_PCT,EGD.ProducedPages.AnalogOUT.Exchange7.Point_91,07.0328.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,Estimated heat rate in percentage,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:HR_PCT,PCT,,
3221,A33SD_RATE,EGD.ProducedPages.AnalogOUT.Exchange7.Point_92,07.0332.0,ReadOnly,REAL,,%/s,1701122220,160,Exchange7,172.16.111.255,Starting device swashplate selected rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A33SD_RATE,PCT_S,,
3222,TFLIREF,EGD.ProducedPages.AnalogOUT.Exchange7.Point_93,07.0336.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Tflame inner reference temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TFLIREF,TC,,
3223,TFLINRTR,EGD.ProducedPages.AnalogOUT.Exchange7.Point_94,07.0340.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Tflame transition inner ring bias,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TFLINRTR,TC,,
3224,WF36DT,EGD.ProducedPages.AnalogOUT.Exchange7.Point_95,07.0344.0,ReadOnly,REAL,,lb/hr,1701122220,160,Exchange7,172.16.111.255,priority selection output,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:WF36DT,PPH,,
3225,Z_NPTREQ,EGD.ProducedPages.AnalogOUT.Exchange7.Point_101,07.0368.0,ReadOnly,REAL,,rpm,1701122220,160,Exchange7,172.16.111.255,Requested power turbine speed,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:Z_NPTREQ,RPM,,
3226,A63SGB_FIL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_97,07.0352.0,ReadOnly,REAL,,psi,1701122220,160,Exchange7,172.16.111.255,Proc.Compr.seal balancing line #B filtered diff.pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A63SGB_FIL,PRESS,,
3227,VSV_POS_DMD,EGD.ProducedPages.AnalogOUT.Exchange7.Point_98,07.0356.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,VSV position demand to VSVO,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:VSV_POS_DMD,PCT,,
3228,PVGFSEL,EGD.ProducedPages.AnalogOUT.Exchange7.Point_99,07.0360.0,ReadOnly,REAL,,psid,1701122220,160,Exchange7,172.16.111.255,Variable geometry filter selected diff. pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:PVGFSEL,PRESSD,,
3229,TFLCYCS,EGD.ProducedPages.AnalogOUT.Exchange7.Point_105,07.0384.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,F_TFLCYC Rolling Avg over 5 sec,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:TFLCYCS,TC,,
3230,DWB36,EGD.ProducedPages.AnalogOUT.Exchange7.Point_106,07.0388.0,ReadOnly,REAL,,lb/s,1701122220,160,Exchange7,172.16.111.255,delta on bleed affecting WA36,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:DWB36,LB_S,,
3231,A63SGD_SP,EGD.ProducedPages.AnalogOUT.Exchange7.Point_107,07.0392.0,ReadOnly,REAL,,psig,1701122220,160,Exchange7,172.16.111.255,Proc.compr. seal buffer gas controller #D setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A63SGD_SP,PRESSG,,
3232,A60SGB,EGD.ProducedPages.AnalogOUT.Exchange7.Point_218,07.0836.0,ReadOnly,REAL,,m3/h,1701122220,160,Exchange7,172.16.111.255,Proc.Compr.seal balancing line DE Flow,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A60SGB,,,
3233,tgbb_b,EGD.ProducedPages.AnalogOUT.Exchange7.Point_219,07.0840.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Transfer gearbox sump B temperature sensor B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tgbb_b,TC,,
3234,t8c,EGD.ProducedPages.AnalogOUT.Exchange7.Point_212,07.0812.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,PT exhaust duct temperature sensor C,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:t8c,TC,,
3235,T4QFCS_INH_S,EGD.ProducedPages.AnalogOUT.Exchange7.Point_213,07.0816.0,ReadOnly,REAL,,s,1701122220,160,Exchange7,172.16.111.255,Lube oil cooler stby fan inhibit to stop timer,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:T4QFCS_INH_S,SEC,,
3236,tgba_b,EGD.ProducedPages.AnalogOUT.Exchange7.Point_210,07.0804.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Transfer gearbox sump A temperature sensor B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:tgba_b,TC,,
3237,chpgbb,EGD.ProducedPages.AnalogOUT.Exchange7.Point_211,07.0808.0,ReadOnly,REAL,,Ohm,1701122220,160,Exchange7,172.16.111.255,Accessory gear box chip detector B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:chpgbb,OHMS,,
3238,A26SD_DIF,EGD.ProducedPages.AnalogOUT.Exchange7.Point_216,07.0828.0,ReadOnly,REAL,,?,1701122220,160,Exchange7,172.16.111.255,Starting device clutch sump differential temp.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A26SD_DIF,TC_DIF,,
3239,A71MQT_W,EGD.ProducedPages.AnalogOUT.Exchange7.Point_217,07.0832.0,ReadOnly,REAL,,%,1701122220,160,Exchange7,172.16.111.255,Mineral Oil Tank level,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A71MQT_W,PCT,,
3240,A4EH1_TW,EGD.ProducedPages.AnalogOUT.Exchange7.Point_214,07.0820.0,ReadOnly,REAL,,,1701122220,160,Exchange7,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:A4EH1_TW,,,
3241,BWFQPERRSP,EGD.ProducedPages.AnalogOUT.Exchange7.Point_104,07.0380.0,ReadOnly,REAL,,nd,1701122220,160,Exchange7,172.16.111.255,PHI Error Set Point,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:BWFQPERRSP,N_D,,
3242,P_ACSTICJ,EGD.ProducedPages.AnalogOUT.Exchange7.Point_139,07.0520.0,ReadOnly,REAL,,psid,1701122220,160,Exchange7,172.16.111.255,acoustic threshold set point,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogOUT|EgdExchange:Exchange7|EgdVariable:P_ACSTICJ,PRESSD,,
